study_id,temp_init,temp_regime,temp_range,mean_temp,min_temp,max_temp,dtr,fluc_type,trait,units,response,dataset,type,growth_rate_g,fluctuation,mean_temp_calculated,max_response,scaled_response,unique_experiment,n,keep
159,21,0,18,14,NA,NA,NA,NA,winglength,mm,2.76,vb_team_data,NA,NA,NA,14,3.07,0.8990228013029316,159_winglength,68,keep
159,21,0,18,16,NA,NA,NA,NA,winglength,mm,2.74,vb_team_data,NA,NA,NA,16,3.07,0.8925081433224756,159_winglength,68,keep
159,21,0,18,18,NA,NA,NA,NA,winglength,mm,2.68,vb_team_data,NA,NA,NA,18,3.07,0.8729641693811075,159_winglength,68,keep
159,21,0,18,21,NA,NA,NA,NA,winglength,mm,2.57,vb_team_data,NA,NA,NA,21,3.07,0.8371335504885994,159_winglength,68,keep
159,21,0,18,26,NA,NA,NA,NA,winglength,mm,2.33,vb_team_data,NA,NA,NA,26,3.07,0.7589576547231272,159_winglength,68,keep
159,21,0,18,28,NA,NA,NA,NA,winglength,mm,2.23,vb_team_data,NA,NA,NA,28,3.07,0.7263843648208469,159_winglength,68,keep
159,21,0,18,30,NA,NA,NA,NA,winglength,mm,2.09,vb_team_data,NA,NA,NA,30,3.07,0.6807817589576547,159_winglength,68,keep
159,21,1,28,NA,5,15,10,1,winglength,mm,2.6,vb_team_data,NA,NA,NA,10,3.07,0.8469055374592834,159_winglength,92,keep
159,21,1,28,NA,9,15,6,1,winglength,mm,2.7,vb_team_data,NA,NA,NA,12,3.07,0.8794788273615636,159_winglength,92,keep
159,21,1,28,NA,7,21,14,1,winglength,mm,2.58,vb_team_data,NA,NA,NA,14,3.07,0.8403908794788274,159_winglength,92,keep
159,21,1,28,NA,9,21,12,1,winglength,mm,2.61,vb_team_data,NA,NA,NA,15,3.07,0.8501628664495114,159_winglength,92,keep
159,21,1,28,NA,11,21,10,1,winglength,mm,2.53,vb_team_data,NA,NA,NA,16,3.07,0.8241042345276873,159_winglength,92,keep
159,21,1,28,NA,7,29,22,1,winglength,mm,2.18,vb_team_data,NA,NA,NA,18,3.07,0.7100977198697069,159_winglength,92,keep
159,21,1,28,NA,16,26,10,1,winglength,mm,2.42,vb_team_data,NA,NA,NA,21,3.07,0.7882736156351792,159_winglength,92,keep
159,21,1,28,NA,12,30,18,1,winglength,mm,2.3,vb_team_data,NA,NA,NA,21,3.07,0.749185667752443,159_winglength,92,keep
159,21,1,28,NA,21,33,12,1,winglength,mm,2.2,vb_team_data,NA,NA,NA,27,3.07,0.716612377850163,159_winglength,92,keep
159,21,1,28,NA,21,31,10,1,winglength,mm,2.23,vb_team_data,NA,NA,NA,26,3.07,0.7263843648208469,159_winglength,92,keep
159,21,1,28,NA,26,30,4,1,winglength,mm,2.2,vb_team_data,NA,NA,NA,28,3.07,0.716612377850163,159_winglength,92,keep
159,21,0,18,12,NA,NA,NA,NA,winglength,mm,2.41,vb_team_data,NA,NA,NA,12,3.07,0.7850162866449513,159_winglength,68,keep
159,21,0,18,14,NA,NA,NA,NA,winglength,mm,2.47,vb_team_data,NA,NA,NA,14,3.07,0.8045602605863194,159_winglength,68,keep
159,21,0,18,16,NA,NA,NA,NA,winglength,mm,2.46,vb_team_data,NA,NA,NA,16,3.07,0.8013029315960912,159_winglength,68,keep
159,21,0,18,18,NA,NA,NA,NA,winglength,mm,2.39,vb_team_data,NA,NA,NA,18,3.07,0.7785016286644952,159_winglength,68,keep
159,21,0,18,21,NA,NA,NA,NA,winglength,mm,2.27,vb_team_data,NA,NA,NA,21,3.07,0.739413680781759,159_winglength,68,keep
159,21,0,18,26,NA,NA,NA,NA,winglength,mm,2.05,vb_team_data,NA,NA,NA,26,3.07,0.6677524429967426,159_winglength,68,keep
159,21,0,18,28,NA,NA,NA,NA,winglength,mm,1.95,vb_team_data,NA,NA,NA,28,3.07,0.6351791530944626,159_winglength,68,keep
159,21,0,18,30,NA,NA,NA,NA,winglength,mm,1.87,vb_team_data,NA,NA,NA,30,3.07,0.6091205211726385,159_winglength,68,keep
159,21,1,28,NA,5,15,10,1,winglength,mm,2.29,vb_team_data,NA,NA,NA,10,3.07,0.745928338762215,159_winglength,92,keep
159,21,1,28,NA,9,15,6,1,winglength,mm,2.36,vb_team_data,NA,NA,NA,12,3.07,0.7687296416938111,159_winglength,92,keep
159,21,1,28,NA,7,21,14,1,winglength,mm,2.31,vb_team_data,NA,NA,NA,14,3.07,0.752442996742671,159_winglength,92,keep
159,21,1,28,NA,9,21,12,1,winglength,mm,2.33,vb_team_data,NA,NA,NA,15,3.07,0.7589576547231272,159_winglength,92,keep
159,21,1,28,NA,11,21,10,1,winglength,mm,2.27,vb_team_data,NA,NA,NA,16,3.07,0.739413680781759,159_winglength,92,keep
159,21,1,28,NA,7,29,22,1,winglength,mm,1.88,vb_team_data,NA,NA,NA,18,3.07,0.6123778501628665,159_winglength,92,keep
159,21,1,28,NA,16,26,10,1,winglength,mm,2.12,vb_team_data,NA,NA,NA,21,3.07,0.6905537459283388,159_winglength,92,keep
159,21,1,28,NA,12,30,18,1,winglength,mm,1.98,vb_team_data,NA,NA,NA,21,3.07,0.6449511400651466,159_winglength,92,keep
159,21,1,28,NA,21,33,12,1,winglength,mm,1.95,vb_team_data,NA,NA,NA,27,3.07,0.6351791530944626,159_winglength,92,keep
159,21,1,28,NA,21,31,10,1,winglength,mm,1.95,vb_team_data,NA,NA,NA,26,3.07,0.6351791530944626,159_winglength,92,keep
159,21,1,28,NA,26,30,4,1,winglength,mm,1.93,vb_team_data,NA,NA,NA,28,3.07,0.6286644951140066,159_winglength,92,keep
159,21,0,18,12,NA,NA,NA,NA,winglength,mm,2.45,vb_team_data,NA,NA,NA,12,3.07,0.7980456026058633,159_winglength,68,keep
159,21,0,18,14,NA,NA,NA,NA,winglength,mm,2.53,vb_team_data,NA,NA,NA,14,3.07,0.8241042345276873,159_winglength,68,keep
159,21,0,18,16,NA,NA,NA,NA,winglength,mm,2.51,vb_team_data,NA,NA,NA,16,3.07,0.8175895765472312,159_winglength,68,keep
159,21,0,18,18,NA,NA,NA,NA,winglength,mm,2.43,vb_team_data,NA,NA,NA,18,3.07,0.7915309446254073,159_winglength,68,keep
159,21,0,18,21,NA,NA,NA,NA,winglength,mm,2.3,vb_team_data,NA,NA,NA,21,3.07,0.749185667752443,159_winglength,68,keep
159,21,0,18,26,NA,NA,NA,NA,winglength,mm,2.07,vb_team_data,NA,NA,NA,26,3.07,0.6742671009771987,159_winglength,68,keep
159,21,0,18,28,NA,NA,NA,NA,winglength,mm,1.97,vb_team_data,NA,NA,NA,28,3.07,0.6416938110749186,159_winglength,68,keep
159,21,0,18,30,NA,NA,NA,NA,winglength,mm,1.86,vb_team_data,NA,NA,NA,30,3.07,0.6058631921824105,159_winglength,68,keep
159,21,1,28,NA,5,15,10,1,winglength,mm,2.33,vb_team_data,NA,NA,NA,10,3.07,0.7589576547231272,159_winglength,92,keep
159,21,1,28,NA,9,15,6,1,winglength,mm,2.42,vb_team_data,NA,NA,NA,12,3.07,0.7882736156351792,159_winglength,92,keep
159,21,1,28,NA,7,21,14,1,winglength,mm,2.35,vb_team_data,NA,NA,NA,14,3.07,0.7654723127035832,159_winglength,92,keep
159,21,1,28,NA,9,21,12,1,winglength,mm,2.35,vb_team_data,NA,NA,NA,15,3.07,0.7654723127035832,159_winglength,92,keep
159,21,1,28,NA,11,21,10,1,winglength,mm,2.3,vb_team_data,NA,NA,NA,16,3.07,0.749185667752443,159_winglength,92,keep
159,21,1,28,NA,7,29,22,1,winglength,mm,1.93,vb_team_data,NA,NA,NA,18,3.07,0.6286644951140066,159_winglength,92,keep
159,21,1,28,NA,16,26,10,1,winglength,mm,2.16,vb_team_data,NA,NA,NA,21,3.07,0.7035830618892509,159_winglength,92,keep
159,21,1,28,NA,12,30,18,1,winglength,mm,2.03,vb_team_data,NA,NA,NA,21,3.07,0.6612377850162866,159_winglength,92,keep
159,21,1,28,NA,21,33,12,1,winglength,mm,1.96,vb_team_data,NA,NA,NA,27,3.07,0.6384364820846906,159_winglength,92,keep
159,21,1,28,NA,21,31,10,1,winglength,mm,1.97,vb_team_data,NA,NA,NA,26,3.07,0.6416938110749186,159_winglength,92,keep
159,21,1,28,NA,26,30,4,1,winglength,mm,1.95,vb_team_data,NA,NA,NA,28,3.07,0.6351791530944626,159_winglength,92,keep
165,,0,18,12,NA,NA,NA,NA,survival,percent,15,vb_team_data,NA,NA,NA,12,97,0.15463917525773196,165_survival,20,keep
165,,0,18,17,NA,NA,NA,NA,survival,percent,60,vb_team_data,NA,NA,NA,17,97,0.6185567010309279,165_survival,20,keep
165,,0,18,22,NA,NA,NA,NA,survival,percent,97,vb_team_data,NA,NA,NA,22,97,1,165_survival,20,keep
165,,0,18,27,NA,NA,NA,NA,survival,percent,87,vb_team_data,NA,NA,NA,27,97,0.8969072164948454,165_survival,20,keep
165,,0,18,30,NA,NA,NA,NA,survival,percent,90,vb_team_data,NA,NA,NA,30,97,0.9278350515463918,165_survival,20,keep
165,,0,18,12,NA,NA,NA,NA,survival,percent,0,vb_team_data,NA,NA,NA,12,97,0,165_survival,20,keep
165,,0,18,17,NA,NA,NA,NA,survival,percent,0,vb_team_data,NA,NA,NA,17,97,0,165_survival,20,keep
165,,0,18,22,NA,NA,NA,NA,survival,percent,0,vb_team_data,NA,NA,NA,22,97,0,165_survival,20,keep
165,,0,18,27,NA,NA,NA,NA,survival,percent,0,vb_team_data,NA,NA,NA,27,97,0,165_survival,20,keep
165,,0,18,30,NA,NA,NA,NA,survival,percent,10,vb_team_data,NA,NA,NA,30,97,0.10309278350515463,165_survival,20,keep
165,,0,18,12,NA,NA,NA,NA,survival,percent,13,vb_team_data,NA,NA,NA,12,97,0.13402061855670103,165_survival,20,keep
165,,0,18,17,NA,NA,NA,NA,survival,percent,68,vb_team_data,NA,NA,NA,17,97,0.7010309278350515,165_survival,20,keep
165,,0,18,22,NA,NA,NA,NA,survival,percent,85,vb_team_data,NA,NA,NA,22,97,0.8762886597938144,165_survival,20,keep
165,,0,18,27,NA,NA,NA,NA,survival,percent,68,vb_team_data,NA,NA,NA,27,97,0.7010309278350515,165_survival,20,keep
165,,0,18,30,NA,NA,NA,NA,survival,percent,85,vb_team_data,NA,NA,NA,30,97,0.8762886597938144,165_survival,20,keep
165,,0,18,12,NA,NA,NA,NA,survival,percent,0,vb_team_data,NA,NA,NA,12,97,0,165_survival,20,keep
165,,0,18,17,NA,NA,NA,NA,survival,percent,10,vb_team_data,NA,NA,NA,17,97,0.10309278350515463,165_survival,20,keep
165,,0,18,22,NA,NA,NA,NA,survival,percent,5,vb_team_data,NA,NA,NA,22,97,0.05154639175257732,165_survival,20,keep
165,,0,18,27,NA,NA,NA,NA,survival,percent,28,vb_team_data,NA,NA,NA,27,97,0.28865979381443296,165_survival,20,keep
165,,0,18,30,NA,NA,NA,NA,survival,percent,81,vb_team_data,NA,NA,NA,30,97,0.8350515463917526,165_survival,20,keep
165,,0,18,12,NA,NA,NA,NA,development rate,1/days,0.012,vb_team_data,NA,NA,NA,12,0.059,0.2033898305084746,165_development rate,15,keep
165,,0,18,17,NA,NA,NA,NA,development rate,1/days,0.02,vb_team_data,NA,NA,NA,17,0.059,0.33898305084745767,165_development rate,15,keep
165,,0,18,22,NA,NA,NA,NA,development rate,1/days,0.043,vb_team_data,NA,NA,NA,22,0.059,0.7288135593220338,165_development rate,15,keep
165,,0,18,27,NA,NA,NA,NA,development rate,1/days,0.053,vb_team_data,NA,NA,NA,27,0.059,0.8983050847457628,165_development rate,15,keep
165,,0,18,30,NA,NA,NA,NA,development rate,1/days,0.059,vb_team_data,NA,NA,NA,30,0.059,1,165_development rate,15,keep
165,,0,18,30,NA,NA,NA,NA,development rate,1/days,0.05,vb_team_data,NA,NA,NA,30,0.059,0.8474576271186441,165_development rate,15,keep
165,,0,18,12,NA,NA,NA,NA,development rate,1/days,0.012,vb_team_data,NA,NA,NA,12,0.059,0.2033898305084746,165_development rate,15,keep
165,,0,18,17,NA,NA,NA,NA,development rate,1/days,0.02,vb_team_data,NA,NA,NA,17,0.059,0.33898305084745767,165_development rate,15,keep
165,,0,18,22,NA,NA,NA,NA,development rate,1/days,0.04,vb_team_data,NA,NA,NA,22,0.059,0.6779661016949153,165_development rate,15,keep
165,,0,18,27,NA,NA,NA,NA,development rate,1/days,0.052,vb_team_data,NA,NA,NA,27,0.059,0.8813559322033898,165_development rate,15,keep
165,,0,18,30,NA,NA,NA,NA,development rate,1/days,0.055,vb_team_data,NA,NA,NA,30,0.059,0.9322033898305085,165_development rate,15,keep
165,,0,18,17,NA,NA,NA,NA,development rate,1/days,0.018,vb_team_data,NA,NA,NA,17,0.059,0.3050847457627119,165_development rate,15,keep
165,,0,18,22,NA,NA,NA,NA,development rate,1/days,0.033,vb_team_data,NA,NA,NA,22,0.059,0.5593220338983051,165_development rate,15,keep
165,,0,18,27,NA,NA,NA,NA,development rate,1/days,0.046,vb_team_data,NA,NA,NA,27,0.059,0.7796610169491526,165_development rate,15,keep
165,,0,18,30,NA,NA,NA,NA,development rate,1/days,0.05,vb_team_data,NA,NA,NA,30,0.059,0.8474576271186441,165_development rate,15,keep
168,28,0,18,18,NA,NA,NA,NA,spawning,percent,8,vb_team_data,NA,NA,NA,18,71.4,0.11204481792717086,168_spawning,10,keep
168,28,0,18,20,NA,NA,NA,NA,spawning,percent,15.1,vb_team_data,NA,NA,NA,20,71.4,0.21148459383753498,168_spawning,10,keep
168,28,0,18,22,NA,NA,NA,NA,spawning,percent,14.2,vb_team_data,NA,NA,NA,22,71.4,0.19887955182072828,168_spawning,10,keep
168,28,0,18,24,NA,NA,NA,NA,spawning,percent,51.9,vb_team_data,NA,NA,NA,24,71.4,0.726890756302521,168_spawning,10,keep
168,28,0,18,26,NA,NA,NA,NA,spawning,percent,50.5,vb_team_data,NA,NA,NA,26,71.4,0.707282913165266,168_spawning,10,keep
168,28,0,18,28,NA,NA,NA,NA,spawning,percent,70.8,vb_team_data,NA,NA,NA,28,71.4,0.9915966386554621,168_spawning,10,keep
168,28,0,18,30,NA,NA,NA,NA,spawning,percent,71.4,vb_team_data,NA,NA,NA,30,71.4,1,168_spawning,10,keep
168,28,0,18,32,NA,NA,NA,NA,spawning,percent,54.4,vb_team_data,NA,NA,NA,32,71.4,0.7619047619047619,168_spawning,10,keep
168,28,0,18,34,NA,NA,NA,NA,spawning,percent,44.4,vb_team_data,NA,NA,NA,34,71.4,0.6218487394957982,168_spawning,10,keep
168,28,0,18,36,NA,NA,NA,NA,spawning,percent,1.7,vb_team_data,NA,NA,NA,36,71.4,0.023809523809523808,168_spawning,10,keep
168,28,1,21,NA,16,24,8,2,spawning,percent,11.2,vb_team_data,NA,NA,NA,20,71.4,0.15686274509803919,168_spawning,5,keep
168,28,1,21,NA,28,32,4,2,spawning,percent,50.4,vb_team_data,NA,NA,NA,30,71.4,0.7058823529411764,168_spawning,5,keep
168,28,1,21,NA,28,36,8,2,spawning,percent,49.4,vb_team_data,NA,NA,NA,32,71.4,0.69187675070028,168_spawning,5,keep
168,28,1,21,NA,28,38,10,2,spawning,percent,22.1,vb_team_data,NA,NA,NA,33,71.4,0.30952380952380953,168_spawning,5,keep
168,28,1,21,NA,30,39,9,2,spawning,percent,22,vb_team_data,NA,NA,NA,34.5,71.4,0.30812324929971985,168_spawning,5,keep
168,28,0,18,18,NA,NA,NA,NA,fecundity,number of eggs,2.1,vb_team_data,NA,NA,NA,18,10,0.21000000000000002,168_fecundity,10,keep
168,28,0,18,20,NA,NA,NA,NA,fecundity,number of eggs,2.9,vb_team_data,NA,NA,NA,20,10,0.29,168_fecundity,10,keep
168,28,0,18,22,NA,NA,NA,NA,fecundity,number of eggs,1.4,vb_team_data,NA,NA,NA,22,10,0.13999999999999999,168_fecundity,10,keep
168,28,0,18,24,NA,NA,NA,NA,fecundity,number of eggs,5.7,vb_team_data,NA,NA,NA,24,10,0.5700000000000001,168_fecundity,10,keep
168,28,0,18,26,NA,NA,NA,NA,fecundity,number of eggs,4.3,vb_team_data,NA,NA,NA,26,10,0.43,168_fecundity,10,keep
168,28,0,18,28,NA,NA,NA,NA,fecundity,number of eggs,7.1,vb_team_data,NA,NA,NA,28,10,0.71,168_fecundity,10,keep
168,28,0,18,30,NA,NA,NA,NA,fecundity,number of eggs,10,vb_team_data,NA,NA,NA,30,10,1,168_fecundity,10,keep
168,28,0,18,32,NA,NA,NA,NA,fecundity,number of eggs,6.4,vb_team_data,NA,NA,NA,32,10,0.64,168_fecundity,10,keep
168,28,0,18,34,NA,NA,NA,NA,fecundity,number of eggs,3.2,vb_team_data,NA,NA,NA,34,10,0.32,168_fecundity,10,keep
168,28,0,18,36,NA,NA,NA,NA,fecundity,number of eggs,0.4,vb_team_data,NA,NA,NA,36,10,0.04,168_fecundity,10,keep
168,28,1,21,NA,16,24,8,2,fecundity,number of eggs,1.1,vb_team_data,NA,NA,NA,20,10,0.11000000000000001,168_fecundity,5,keep
168,28,1,21,NA,28,32,4,2,fecundity,number of eggs,6.4,vb_team_data,NA,NA,NA,30,10,0.64,168_fecundity,5,keep
168,28,1,21,NA,28,36,8,2,fecundity,number of eggs,5.6,vb_team_data,NA,NA,NA,32,10,0.5599999999999999,168_fecundity,5,keep
168,28,1,21,NA,28,38,10,2,fecundity,number of eggs,2.6,vb_team_data,NA,NA,NA,33,10,0.26,168_fecundity,5,keep
168,28,1,21,NA,30,39,9,2,fecundity,number of eggs,0.8,vb_team_data,NA,NA,NA,34.5,10,0.08,168_fecundity,5,keep
168,28,0,18,18,NA,NA,NA,NA,fecundity/body weight,eggs/g/day,0.43,vb_team_data,NA,NA,NA,18,7.62,0.05643044619422572,168_fecundity/body weight,10,keep
168,28,0,18,20,NA,NA,NA,NA,fecundity/body weight,eggs/g/day,0.73,vb_team_data,NA,NA,NA,20,7.62,0.0958005249343832,168_fecundity/body weight,10,keep
168,28,0,18,22,NA,NA,NA,NA,fecundity/body weight,eggs/g/day,0.58,vb_team_data,NA,NA,NA,22,7.62,0.07611548556430446,168_fecundity/body weight,10,keep
168,28,0,18,24,NA,NA,NA,NA,fecundity/body weight,eggs/g/day,4.11,vb_team_data,NA,NA,NA,24,7.62,0.5393700787401575,168_fecundity/body weight,10,keep
168,28,0,18,26,NA,NA,NA,NA,fecundity/body weight,eggs/g/day,2.81,vb_team_data,NA,NA,NA,26,7.62,0.3687664041994751,168_fecundity/body weight,10,keep
168,28,0,18,28,NA,NA,NA,NA,fecundity/body weight,eggs/g/day,5.82,vb_team_data,NA,NA,NA,28,7.62,0.7637795275590551,168_fecundity/body weight,10,keep
168,28,0,18,30,NA,NA,NA,NA,fecundity/body weight,eggs/g/day,7.62,vb_team_data,NA,NA,NA,30,7.62,1,168_fecundity/body weight,10,keep
168,28,0,18,32,NA,NA,NA,NA,fecundity/body weight,eggs/g/day,4.86,vb_team_data,NA,NA,NA,32,7.62,0.6377952755905513,168_fecundity/body weight,10,keep
168,28,0,18,34,NA,NA,NA,NA,fecundity/body weight,eggs/g/day,2.13,vb_team_data,NA,NA,NA,34,7.62,0.2795275590551181,168_fecundity/body weight,10,keep
168,28,0,18,36,NA,NA,NA,NA,fecundity/body weight,eggs/g/day,0.18,vb_team_data,NA,NA,NA,36,7.62,0.023622047244094488,168_fecundity/body weight,10,keep
168,28,1,21,NA,16,24,8,2,fecundity/body weight,eggs/g/day,0.33,vb_team_data,NA,NA,NA,20,7.62,0.04330708661417323,168_fecundity/body weight,5,keep
168,28,1,21,NA,28,32,4,2,fecundity/body weight,eggs/g/day,5.17,vb_team_data,NA,NA,NA,30,7.62,0.6784776902887139,168_fecundity/body weight,5,keep
168,28,1,21,NA,28,36,8,2,fecundity/body weight,eggs/g/day,3.91,vb_team_data,NA,NA,NA,32,7.62,0.5131233595800525,168_fecundity/body weight,5,keep
168,28,1,21,NA,28,38,10,2,fecundity/body weight,eggs/g/day,1.15,vb_team_data,NA,NA,NA,33,7.62,0.15091863517060367,168_fecundity/body weight,5,keep
168,28,1,21,NA,30,39,9,2,fecundity/body weight,eggs/g/day,0.79,vb_team_data,NA,NA,NA,34.5,7.62,0.1036745406824147,168_fecundity/body weight,5,keep
168,28,0,18,18,NA,NA,NA,NA,egg yolk size,mm (assumed),1.07,vb_team_data,NA,NA,NA,18,1.08,0.9907407407407407,168_egg yolk size,9,keep
168,28,0,18,20,NA,NA,NA,NA,egg yolk size,mm (assumed),1.08,vb_team_data,NA,NA,NA,20,1.08,1,168_egg yolk size,9,keep
168,28,0,18,22,NA,NA,NA,NA,egg yolk size,mm (assumed),1.07,vb_team_data,NA,NA,NA,22,1.08,0.9907407407407407,168_egg yolk size,9,keep
168,28,0,18,24,NA,NA,NA,NA,egg yolk size,mm (assumed),1.06,vb_team_data,NA,NA,NA,24,1.08,0.9814814814814815,168_egg yolk size,9,keep
168,28,0,18,26,NA,NA,NA,NA,egg yolk size,mm (assumed),1.02,vb_team_data,NA,NA,NA,26,1.08,0.9444444444444444,168_egg yolk size,9,keep
168,28,0,18,28,NA,NA,NA,NA,egg yolk size,mm (assumed),1.01,vb_team_data,NA,NA,NA,28,1.08,0.9351851851851851,168_egg yolk size,9,keep
168,28,0,18,30,NA,NA,NA,NA,egg yolk size,mm (assumed),1,vb_team_data,NA,NA,NA,30,1.08,0.9259259259259258,168_egg yolk size,9,keep
168,28,0,18,32,NA,NA,NA,NA,egg yolk size,mm (assumed),1.02,vb_team_data,NA,NA,NA,32,1.08,0.9444444444444444,168_egg yolk size,9,keep
168,28,0,18,34,NA,NA,NA,NA,egg yolk size,mm (assumed),1.04,vb_team_data,NA,NA,NA,34,1.08,0.9629629629629629,168_egg yolk size,9,keep
168,28,0,18,18,NA,NA,NA,NA,gonosomatic index,proportion,0.05,vb_team_data,NA,NA,NA,18,0.14,0.35714285714285715,168_gonosomatic index,10,keep
168,28,0,18,20,NA,NA,NA,NA,gonosomatic index,proportion,0.08,vb_team_data,NA,NA,NA,20,0.14,0.5714285714285714,168_gonosomatic index,10,keep
168,28,0,18,22,NA,NA,NA,NA,gonosomatic index,proportion,0.09,vb_team_data,NA,NA,NA,22,0.14,0.6428571428571428,168_gonosomatic index,10,keep
168,28,0,18,24,NA,NA,NA,NA,gonosomatic index,proportion,0.13,vb_team_data,NA,NA,NA,24,0.14,0.9285714285714285,168_gonosomatic index,10,keep
168,28,0,18,26,NA,NA,NA,NA,gonosomatic index,proportion,0.14,vb_team_data,NA,NA,NA,26,0.14,1,168_gonosomatic index,10,keep
168,28,0,18,28,NA,NA,NA,NA,gonosomatic index,proportion,0.1,vb_team_data,NA,NA,NA,28,0.14,0.7142857142857143,168_gonosomatic index,10,keep
168,28,0,18,30,NA,NA,NA,NA,gonosomatic index,proportion,0.07,vb_team_data,NA,NA,NA,30,0.14,0.5,168_gonosomatic index,10,keep
168,28,0,18,32,NA,NA,NA,NA,gonosomatic index,proportion,0.09,vb_team_data,NA,NA,NA,32,0.14,0.6428571428571428,168_gonosomatic index,10,keep
168,28,0,18,34,NA,NA,NA,NA,gonosomatic index,proportion,0.05,vb_team_data,NA,NA,NA,34,0.14,0.35714285714285715,168_gonosomatic index,10,keep
168,28,0,18,36,NA,NA,NA,NA,gonosomatic index,proportion,0.02,vb_team_data,NA,NA,NA,36,0.14,0.14285714285714285,168_gonosomatic index,10,keep
168,28,1,21,NA,16,24,8,2,gonosomatic index,proportion,0.09,vb_team_data,NA,NA,NA,20,0.14,0.6428571428571428,168_gonosomatic index,5,keep
168,28,1,21,NA,28,32,4,2,gonosomatic index,proportion,0.09,vb_team_data,NA,NA,NA,30,0.14,0.6428571428571428,168_gonosomatic index,5,keep
168,28,1,21,NA,28,36,8,2,gonosomatic index,proportion,0.09,vb_team_data,NA,NA,NA,32,0.14,0.6428571428571428,168_gonosomatic index,5,keep
168,28,1,21,NA,28,38,10,2,gonosomatic index,proportion,0.04,vb_team_data,NA,NA,NA,33,0.14,0.2857142857142857,168_gonosomatic index,5,keep
168,28,1,21,NA,30,39,9,2,gonosomatic index,proportion,0.04,vb_team_data,NA,NA,NA,34.5,0.14,0.2857142857142857,168_gonosomatic index,5,keep
168,28,0,18,18,NA,NA,NA,NA,egg hatch,percent,0,vb_team_data,NA,NA,NA,18,83.7,0,168_egg hatch,10,keep
168,28,0,18,20,NA,NA,NA,NA,egg hatch,percent,0,vb_team_data,NA,NA,NA,20,83.7,0,168_egg hatch,10,keep
168,28,0,18,22,NA,NA,NA,NA,egg hatch,percent,2.6,vb_team_data,NA,NA,NA,22,83.7,0.03106332138590203,168_egg hatch,10,keep
168,28,0,18,24,NA,NA,NA,NA,egg hatch,percent,51.8,vb_team_data,NA,NA,NA,24,83.7,0.6188769414575865,168_egg hatch,10,keep
168,28,0,18,26,NA,NA,NA,NA,egg hatch,percent,83.7,vb_team_data,NA,NA,NA,26,83.7,1,168_egg hatch,10,keep
168,28,0,18,28,NA,NA,NA,NA,egg hatch,percent,68.9,vb_team_data,NA,NA,NA,28,83.7,0.8231780167264039,168_egg hatch,10,keep
168,28,0,18,30,NA,NA,NA,NA,egg hatch,percent,77.6,vb_team_data,NA,NA,NA,30,83.7,0.9271206690561529,168_egg hatch,10,keep
168,28,0,18,32,NA,NA,NA,NA,egg hatch,percent,12.3,vb_team_data,NA,NA,NA,32,83.7,0.14695340501792115,168_egg hatch,10,keep
168,28,0,18,34,NA,NA,NA,NA,egg hatch,percent,6.5,vb_team_data,NA,NA,NA,34,83.7,0.07765830346475508,168_egg hatch,10,keep
168,28,0,18,36,NA,NA,NA,NA,egg hatch,percent,0,vb_team_data,NA,NA,NA,36,83.7,0,168_egg hatch,10,keep
168,28,1,21,NA,16,24,8,2,egg hatch,percent,0,vb_team_data,NA,NA,NA,20,83.7,0,168_egg hatch,5,keep
168,28,1,21,NA,28,32,4,2,egg hatch,percent,61.2,vb_team_data,NA,NA,NA,30,83.7,0.7311827956989247,168_egg hatch,5,keep
168,28,1,21,NA,28,36,8,2,egg hatch,percent,49,vb_team_data,NA,NA,NA,32,83.7,0.5854241338112306,168_egg hatch,5,keep
168,28,1,21,NA,28,38,10,2,egg hatch,percent,0,vb_team_data,NA,NA,NA,33,83.7,0,168_egg hatch,5,keep
168,28,1,21,NA,30,39,9,2,egg hatch,percent,0,vb_team_data,NA,NA,NA,34.5,83.7,0,168_egg hatch,5,keep
VB19-1,NA,0,12.5,22.5,NA,NA,NA,NA,development time,days ,66.4,vb_team_data,NA,NA,NA,22.5,66.4,1,VB19-1_development time,6,keep
VB19-1,NA,0,12.5,25,NA,NA,NA,NA,development time,days ,41.9,vb_team_data,NA,NA,NA,25,66.4,0.6310240963855421,VB19-1_development time,6,keep
VB19-1,NA,0,12.5,27.5,NA,NA,NA,NA,development time,days ,28.2,vb_team_data,NA,NA,NA,27.5,66.4,0.42469879518072284,VB19-1_development time,6,keep
VB19-1,NA,0,12.5,30,NA,NA,NA,NA,development time,days ,24.3,vb_team_data,NA,NA,NA,30,66.4,0.36596385542168675,VB19-1_development time,6,keep
VB19-1,NA,0,12.5,32.5,NA,NA,NA,NA,development time,days ,19.7,vb_team_data,NA,NA,NA,32.5,66.4,0.2966867469879518,VB19-1_development time,6,keep
VB19-1,NA,0,12.5,35,NA,NA,NA,NA,development time,days ,18.8,vb_team_data,NA,NA,NA,35,66.4,0.2831325301204819,VB19-1_development time,6,keep
VB19-1,NA,1,10,NA,17.5,27.5,10,2,development time,days ,61.6,vb_team_data,NA,NA,NA,22.5,66.4,0.927710843373494,VB19-1_development time,6,keep
VB19-1,NA,1,10,NA,20,30,10,2,development time,days ,38.2,vb_team_data,NA,NA,NA,25,66.4,0.5753012048192772,VB19-1_development time,6,keep
